id	vocabulary_code	concept_a	concept_b	pos_a	pos_b	words_a_english	gloss_a_english	words_b_english	gloss_b_english	words_a_target	gloss_a_target	words_b_target	gloss_b_target	word_a	word_b	relation
15	kor	32323	51411	noun	noun	ophthalmology; 	the branch of medicine concerned with the eye and its diseases	ophthalmologist; eye doctor; oculist; 	a medical doctor specializing in the treatment of diseases of the eye	안과; 眼科; 안과학; 眼科學; 	NO_GLOSS	안과의사; 	NO_GLOSS	안과학	안과의사	DERIVATIONALLY_RELATED_FORM
16	kor	32967	105114	noun	verb	democracy; 	the political orientation of those who favor government by the people or by their elected representatives	democratize; democratise; 	introduce democratic reforms; of nations	민주주의; 	NO_GLOSS	민주화하다; 民主化; 하다; 	NO_GLOSS	민주주의	민주화하다	DERIVATIONALLY_RELATED_FORM
17	kor	32972	49592	noun	noun	fascism; 	a political theory advocating an authoritarian hierarchical government (as opposed to democracy or liberalism)	fascist; 	an adherent of fascism or other right-wing authoritarian views	파시즘; 	NO_GLOSS	파시스트; 	NO_GLOSS	파시즘	파시스트	DERIVATIONALLY_RELATED_FORM
18	kor	50665	96636	noun	verb	liar; prevaricator; 	a person who has lied or who lies repeatedly	lie; 	tell an untruth; pretend with intent to deceive	거짓말장이; 	NO_GLOSS	거짓말하다; 	NO_GLOSS	거짓말장이	거짓말하다	DERIVATIONALLY_RELATED_FORM
19	kor	67262	67268	noun	noun	high blood pressure; hypertension; 	a common disorder in which blood pressure remains abnormally high (a reading of 140/90 mm Hg or greater)	hypotension; 	abnormally low blood pressure	고혈압; 	NO_GLOSS	저혈압; 	NO_GLOSS	고혈압	저혈압	ANTONYM
20	kor	53382	97207	noun	verb	translator; transcriber; 	a person who translates written messages from one language to another	translate; interpret; render; 	restate (words) from one language into another language	번역자; 번역가; 	NO_GLOSS	번역하다; 	NO_GLOSS	번역자	번역하다	DERIVATIONALLY_RELATED_FORM
21	kor	53382	97207	noun	verb	translator; transcriber; 	a person who translates written messages from one language to another	translate; interpret; render; 	restate (words) from one language into another language	번역자; 번역가; 	NO_GLOSS	번역하다; 	NO_GLOSS	번역가	번역하다	DERIVATIONALLY_RELATED_FORM
22	kor	32270	48284	noun	noun	biology; biological science; 	the science that studies living organisms	biologist; life scientist; 	(biology) a scientist who studies living organisms	생물학; 生物學; 	NO_GLOSS	생물학자; 生物學者; 	NO_GLOSS	생물학	생물학자	DERIVATIONALLY_RELATED_FORM
23	kor	32270	48284	noun	noun	biology; biological science; 	the science that studies living organisms	biologist; life scientist; 	(biology) a scientist who studies living organisms	생물학; 生物學; 	NO_GLOSS	생물학자; 生物學者; 	NO_GLOSS	生物學	生物學者	DERIVATIONALLY_RELATED_FORM
24	kor	69177	76547	noun	adjective	nakedness; nudity; nudeness; 	the state of being without clothing or covering of any kind	bare; au naturel; naked; nude; 	completely unclothed	벌거숭이; 나체; 裸體; 	NO_GLOSS	나체의; 벌거벗은; 맨; 벌거벗다; 	NO_GLOSS	벌거숭이	벌거벗은	DERIVATIONALLY_RELATED_FORM
25	kor	69177	76547	noun	adjective	nakedness; nudity; nudeness; 	the state of being without clothing or covering of any kind	bare; au naturel; naked; nude; 	completely unclothed	벌거숭이; 나체; 裸體; 	NO_GLOSS	나체의; 벌거벗은; 맨; 벌거벗다; 	NO_GLOSS	벌거숭이	벌거벗다	DERIVATIONALLY_RELATED_FORM
26	kor	66933	81068	noun	adjective	thirst; thirstiness; 	a physiological need to drink	thirsty; 	feeling a need or desire to drink	목마름; 갈증; 渴症; 	NO_GLOSS	목마른; 갈증난; 	NO_GLOSS	목마름	목마른	DERIVATIONALLY_RELATED_FORM
27	kor	6543	90800	noun	adjective	virus; 	(virology) ultramicroscopic infectious agent that replicates itself only within cells of living hosts; many are pathogenic; a piece of nucleic acid (DNA or RNA) wrapped in a thin coat of protein	viral; 	relating to or caused by a virus	바이러스; 	NO_GLOSS	바이러스의; 	NO_GLOSS	바이러스	바이러스의	PERTAINYM
